Zeit,Temperatur,Feuchtigkeit,Diversitaets-Index,Feldtyp,Feld,Jahrestag,Tag,Woche,Monat
2024-02-14 12:00:00,19.42,69.45,61,Karotten,1,45,14,7,2
2024-02-14 12:00:00,16.24,75.46,27,Pastinaken,2,45,14,7,2
2024-02-14 12:00:00,15.61,80.13,73,Nutzhanf,3,45,14,7,2
2024-02-14 12:00:00,16.47,79.18,24,Kartoffeln,4,45,14,7,2
2024-02-14 12:00:00,18.67,67.23,20,Karotten,5,45,14,7,2
2024-02-14 13:00:00,15.84,76.53,12,Karotten,1,45,14,7,2
2024-02-14 13:00:00,17.58,76.18,43,Pastinaken,2,45,14,7,2
2024-02-14 13:00:00,14.69,71.39,64,Nutzhanf,3,45,14,7,2
2024-02-14 13:00:00,13.91,77.13,80,Kartoffeln,4,45,14,7,2
2024-02-14 13:00:00,17.71,78.92,25,Karotten,5,45,14,7,2
2024-02-14 14:00:00,18.99,73.34,55,Karotten,1,45,14,7,2
2024-02-14 14:00:00,17.47,76.92,35,Pastinaken,2,45,14,7,2
2024-02-14 14:00:00,13.52,76.83,64,Nutzhanf,3,45,14,7,2
2024-02-14 14:00:00,17.59,65.63,22,Kartoffeln,4,45,14,7,2
2024-02-14 14:00:00,19.77,73.21,31,Karotten,5,45,14,7,2
2024-02-14 15:00:00,15.76,70.92,25,Karotten,1,45,14,7,2
2024-02-14 15:00:00,14.96,83.83,17,Pastinaken,2,45,14,7,2
2024-02-14 15:00:00,15.98,76.71,50,Nutzhanf,3,45,14,7,2
2024-02-14 15:00:00,19.37,73.97,16,Kartoffeln,4,45,14,7,2
2024-02-14 15:00:00,10.69,78.16,28,Karotten,5,45,14,7,2
2024-02-14 16:00:00,16.47,79.83,29,Karotten,1,45,14,7,2
2024-02-14 16:00:00,15.76,76.51,51,Pastinaken,2,45,14,7,2
2024-02-14 16:00:00,16.97,73.21,77,Nutzhanf,3,45,14,7,2
2024-02-14 16:00:00,16.04,75.01,35,Kartoffeln,4,45,14,7,2
2024-02-14 16:00:00,18.32,82.59,18,Karotten,5,45,14,7,2
2024-02-14 17:00:00,14.21,68.94,15,Karotten,1,45,14,7,2
2024-02-14 17:00:00,20.43,77.7,73,Pastinaken,2,45,14,7,2
2024-02-14 17:00:00,15.62,74.74,58,Nutzhanf,3,45,14,7,2
2024-02-14 17:00:00,22.08,66.77,52,Kartoffeln,4,45,14,7,2
2024-02-14 17:00:00,17.38,73.95,10,Karotten,5,45,14,7,2
2024-02-14 18:00:00,16.41,76.27,40,Karotten,1,45,14,7,2
2024-02-14 18:00:00,16.77,73.95,20,Pastinaken,2,45,14,7,2
2024-02-14 18:00:00,17.43,71.8,59,Nutzhanf,3,45,14,7,2
2024-02-14 18:00:00,18.58,85.75,40,Kartoffeln,4,45,14,7,2
2024-02-14 18:00:00,15.31,74.14,28,Karotten,5,45,14,7,2
2024-02-14 19:00:00,18.1,81.05,53,Karotten,1,45,14,7,2
2024-02-14 19:00:00,19.26,76.82,10,Pastinaken,2,45,14,7,2
2024-02-14 19:00:00,14.93,72.52,50,Nutzhanf,3,45,14,7,2
2024-02-14 19:00:00,15.88,69.94,34,Kartoffeln,4,45,14,7,2
2024-02-14 19:00:00,18.73,78.41,80,Karotten,5,45,14,7,2
2024-02-14 20:00:00,14.89,67.45,63,Karotten,1,45,14,7,2
2024-02-14 20:00:00,16.3,70.37,28,Pastinaken,2,45,14,7,2
2024-02-14 20:00:00,14.04,84.38,50,Nutzhanf,3,45,14,7,2
2024-02-14 20:00:00,18.0,69.71,27,Kartoffeln,4,45,14,7,2
2024-02-14 20:00:00,17.99,75.04,45,Karotten,5,45,14,7,2
2024-02-14 21:00:00,16.19,64.08,14,Karotten,1,45,14,7,2
2024-02-14 21:00:00,17.8,81.64,38,Pastinaken,2,45,14,7,2
2024-02-14 21:00:00,19.85,78.01,63,Nutzhanf,3,45,14,7,2
2024-02-14 21:00:00,15.97,72.56,43,Kartoffeln,4,45,14,7,2
2024-02-14 21:00:00,15.31,73.33,47,Karotten,5,45,14,7,2
2024-02-14 22:00:00,16.25,71.14,18,Karotten,1,45,14,7,2
2024-02-14 22:00:00,15.72,66.71,31,Pastinaken,2,45,14,7,2
2024-02-14 22:00:00,16.79,76.3,89,Nutzhanf,3,45,14,7,2
2024-02-14 22:00:00,15.05,76.01,48,Kartoffeln,4,45,14,7,2
2024-02-14 22:00:00,15.94,69.98,25,Karotten,5,45,14,7,2
2024-02-14 23:00:00,18.44,77.94,65,Karotten,1,45,14,7,2
2024-02-14 23:00:00,20.15,73.27,23,Pastinaken,2,45,14,7,2
2024-02-14 23:00:00,19.77,76.9,67,Nutzhanf,3,45,14,7,2
2024-02-14 23:00:00,17.8,69.16,68,Kartoffeln,4,45,14,7,2
2024-02-14 23:00:00,15.57,77.09,64,Karotten,5,45,14,7,2
2024-02-15 00:00:00,17.97,71.95,14,Karotten,1,46,15,7,2
2024-02-15 00:00:00,17.19,76.08,55,Pastinaken,2,46,15,7,2
2024-02-15 00:00:00,16.72,78.31,60,Nutzhanf,3,46,15,7,2
2024-02-15 00:00:00,14.66,74.55,56,Kartoffeln,4,46,15,7,2
2024-02-15 00:00:00,20.23,75.87,32,Karotten,5,46,15,7,2
2024-02-15 01:00:00,18.9,77.39,21,Karotten,1,46,15,7,2
2024-02-15 01:00:00,15.85,72.36,19,Pastinaken,2,46,15,7,2
2024-02-15 01:00:00,15.92,73.73,60,Nutzhanf,3,46,15,7,2
2024-02-15 01:00:00,21.92,75.52,35,Kartoffeln,4,46,15,7,2
2024-02-15 01:00:00,20.82,73.2,41,Karotten,5,46,15,7,2
2024-02-15 02:00:00,17.99,80.9,57,Karotten,1,46,15,7,2
2024-02-15 02:00:00,14.25,87.08,42,Pastinaken,2,46,15,7,2
2024-02-15 02:00:00,13.18,77.67,75,Nutzhanf,3,46,15,7,2
2024-02-15 02:00:00,18.28,82.46,14,Kartoffeln,4,46,15,7,2
2024-02-15 02:00:00,19.6,71.36,36,Karotten,5,46,15,7,2
2024-02-15 03:00:00,18.43,74.48,36,Karotten,1,46,15,7,2
2024-02-15 03:00:00,21.08,76.57,43,Pastinaken,2,46,15,7,2
2024-02-15 03:00:00,13.51,72.11,67,Nutzhanf,3,46,15,7,2
2024-02-15 03:00:00,18.24,72.0,30,Kartoffeln,4,46,15,7,2
2024-02-15 03:00:00,15.96,66.67,27,Karotten,5,46,15,7,2
2024-02-15 04:00:00,16.47,69.9,58,Karotten,1,46,15,7,2
2024-02-15 04:00:00,17.98,78.47,28,Pastinaken,2,46,15,7,2
2024-02-15 04:00:00,18.43,81.45,83,Nutzhanf,3,46,15,7,2
2024-02-15 04:00:00,17.71,72.17,43,Kartoffeln,4,46,15,7,2
2024-02-15 04:00:00,16.81,74.84,44,Karotten,5,46,15,7,2
2024-02-15 05:00:00,16.71,79.31,72,Karotten,1,46,15,7,2
2024-02-15 05:00:00,16.4,73.84,10,Pastinaken,2,46,15,7,2
2024-02-15 05:00:00,18.3,74.86,67,Nutzhanf,3,46,15,7,2
2024-02-15 05:00:00,14.36,70.66,23,Kartoffeln,4,46,15,7,2
2024-02-15 05:00:00,16.6,72.53,62,Karotten,5,46,15,7,2
2024-02-15 06:00:00,13.36,86.27,80,Karotten,1,46,15,7,2
2024-02-15 06:00:00,14.98,67.0,70,Pastinaken,2,46,15,7,2
2024-02-15 06:00:00,16.31,75.7,55,Nutzhanf,3,46,15,7,2
2024-02-15 06:00:00,17.92,83.99,34,Kartoffeln,4,46,15,7,2
2024-02-15 06:00:00,17.51,76.28,60,Karotten,5,46,15,7,2
2024-02-15 07:00:00,18.07,72.38,30,Karotten,1,46,15,7,2
2024-02-15 07:00:00,13.32,76.81,54,Pastinaken,2,46,15,7,2
2024-02-15 07:00:00,14.62,70.76,77,Nutzhanf,3,46,15,7,2
2024-02-15 07:00:00,18.65,77.84,15,Kartoffeln,4,46,15,7,2
2024-02-15 07:00:00,19.58,71.72,14,Karotten,5,46,15,7,2
2024-02-15 08:00:00,13.96,70.75,22,Karotten,1,46,15,7,2
2024-02-15 08:00:00,20.31,80.92,66,Pastinaken,2,46,15,7,2
2024-02-15 08:00:00,18.14,79.34,69,Nutzhanf,3,46,15,7,2
2024-02-15 08:00:00,21.49,89.32,10,Kartoffeln,4,46,15,7,2
2024-02-15 08:00:00,16.66,71.92,27,Karotten,5,46,15,7,2
2024-02-15 09:00:00,15.5,84.0,10,Karotten,1,46,15,7,2
2024-02-15 09:00:00,19.69,92.23,59,Pastinaken,2,46,15,7,2
2024-02-15 09:00:00,12.11,77.75,61,Nutzhanf,3,46,15,7,2
2024-02-15 09:00:00,15.77,70.76,23,Kartoffeln,4,46,15,7,2
2024-02-15 09:00:00,18.33,86.28,29,Karotten,5,46,15,7,2
2024-02-15 10:00:00,20.28,70.85,48,Karotten,1,46,15,7,2
2024-02-15 10:00:00,16.05,76.78,35,Pastinaken,2,46,15,7,2
2024-02-15 10:00:00,18.08,73.01,80,Nutzhanf,3,46,15,7,2
2024-02-15 10:00:00,20.56,85.6,38,Kartoffeln,4,46,15,7,2
2024-02-15 10:00:00,17.31,72.81,29,Karotten,5,46,15,7,2
2024-02-15 11:00:00,17.28,69.67,38,Karotten,1,46,15,7,2
2024-02-15 11:00:00,17.24,72.62,10,Pastinaken,2,46,15,7,2
2024-02-15 11:00:00,17.27,68.79,53,Nutzhanf,3,46,15,7,2
2024-02-15 11:00:00,14.85,78.24,35,Kartoffeln,4,46,15,7,2
2024-02-15 11:00:00,17.2,84.19,16,Karotten,5,46,15,7,2
2024-02-15 12:00:00,20.97,72.82,40,Karotten,1,46,15,7,2
2024-02-15 12:00:00,17.66,82.56,20,Pastinaken,2,46,15,7,2
2024-02-15 12:00:00,17.22,77.01,63,Nutzhanf,3,46,15,7,2
2024-02-15 12:00:00,14.17,70.14,11,Kartoffeln,4,46,15,7,2
2024-02-15 12:00:00,13.8,69.21,38,Karotten,5,46,15,7,2
2024-02-15 13:00:00,19.42,68.31,27,Karotten,1,46,15,7,2
2024-02-15 13:00:00,18.88,82.88,34,Pastinaken,2,46,15,7,2
2024-02-15 13:00:00,17.4,76.06,57,Nutzhanf,3,46,15,7,2
2024-02-15 13:00:00,18.98,76.52,57,Kartoffeln,4,46,15,7,2
2024-02-15 13:00:00,15.83,72.5,32,Karotten,5,46,15,7,2
2024-02-15 14:00:00,17.51,72.51,17,Karotten,1,46,15,7,2
2024-02-15 14:00:00,18.29,79.28,41,Pastinaken,2,46,15,7,2
2024-02-15 14:00:00,15.09,80.27,73,Nutzhanf,3,46,15,7,2
2024-02-15 14:00:00,20.91,77.06,45,Kartoffeln,4,46,15,7,2
2024-02-15 14:00:00,18.96,85.35,21,Karotten,5,46,15,7,2
2024-02-15 15:00:00,17.29,80.19,30,Karotten,1,46,15,7,2
2024-02-15 15:00:00,18.77,77.52,51,Pastinaken,2,46,15,7,2
2024-02-15 15:00:00,14.96,76.0,88,Nutzhanf,3,46,15,7,2
2024-02-15 15:00:00,13.59,81.82,35,Kartoffeln,4,46,15,7,2
2024-02-15 15:00:00,12.42,66.53,10,Karotten,5,46,15,7,2
2024-02-15 16:00:00,22.94,74.82,70,Karotten,1,46,15,7,2
2024-02-15 16:00:00,19.56,80.31,48,Pastinaken,2,46,15,7,2
2024-02-15 16:00:00,16.09,71.45,50,Nutzhanf,3,46,15,7,2
2024-02-15 16:00:00,21.53,78.37,27,Kartoffeln,4,46,15,7,2
2024-02-15 16:00:00,16.84,70.62,48,Karotten,5,46,15,7,2
2024-02-15 17:00:00,18.62,87.0,50,Karotten,1,46,15,7,2
2024-02-15 17:00:00,14.12,67.75,25,Pastinaken,2,46,15,7,2
2024-02-15 17:00:00,18.13,83.9,90,Nutzhanf,3,46,15,7,2
2024-02-15 17:00:00,18.27,83.62,24,Kartoffeln,4,46,15,7,2
2024-02-15 17:00:00,20.96,81.45,64,Karotten,5,46,15,7,2
2024-02-15 18:00:00,14.79,79.41,22,Karotten,1,46,15,7,2
2024-02-15 18:00:00,13.92,76.82,43,Pastinaken,2,46,15,7,2
2024-02-15 18:00:00,14.51,83.67,69,Nutzhanf,3,46,15,7,2
2024-02-15 18:00:00,18.18,74.81,61,Kartoffeln,4,46,15,7,2
2024-02-15 18:00:00,18.17,75.05,74,Karotten,5,46,15,7,2
2024-02-15 19:00:00,17.1,74.3,48,Karotten,1,46,15,7,2
2024-02-15 19:00:00,17.37,74.05,40,Pastinaken,2,46,15,7,2
2024-02-15 19:00:00,20.27,77.6,85,Nutzhanf,3,46,15,7,2
2024-02-15 19:00:00,13.53,76.57,49,Kartoffeln,4,46,15,7,2
2024-02-15 19:00:00,17.37,73.93,51,Karotten,5,46,15,7,2
2024-02-15 20:00:00,17.17,75.69,33,Karotten,1,46,15,7,2
2024-02-15 20:00:00,16.26,78.46,48,Pastinaken,2,46,15,7,2
2024-02-15 20:00:00,14.72,80.95,69,Nutzhanf,3,46,15,7,2
2024-02-15 20:00:00,18.11,82.09,55,Kartoffeln,4,46,15,7,2
2024-02-15 20:00:00,11.04,75.55,40,Karotten,5,46,15,7,2
2024-02-15 21:00:00,21.99,70.55,35,Karotten,1,46,15,7,2
2024-02-15 21:00:00,14.05,76.03,57,Pastinaken,2,46,15,7,2
2024-02-15 21:00:00,15.86,77.57,65,Nutzhanf,3,46,15,7,2
2024-02-15 21:00:00,18.08,78.68,40,Kartoffeln,4,46,15,7,2
2024-02-15 21:00:00,19.42,85.59,45,Karotten,5,46,15,7,2
2024-02-15 22:00:00,17.21,75.96,26,Karotten,1,46,15,7,2
2024-02-15 22:00:00,16.93,80.42,22,Pastinaken,2,46,15,7,2
2024-02-15 22:00:00,17.32,75.07,71,Nutzhanf,3,46,15,7,2
2024-02-15 22:00:00,17.6,67.7,63,Kartoffeln,4,46,15,7,2
2024-02-15 22:00:00,18.21,76.86,12,Karotten,5,46,15,7,2
2024-02-15 23:00:00,20.61,66.83,44,Karotten,1,46,15,7,2
2024-02-15 23:00:00,16.95,72.83,47,Pastinaken,2,46,15,7,2
2024-02-15 23:00:00,18.22,79.84,50,Nutzhanf,3,46,15,7,2
2024-02-15 23:00:00,20.39,76.16,39,Kartoffeln,4,46,15,7,2
2024-02-15 23:00:00,19.26,77.14,60,Karotten,5,46,15,7,2
2024-02-16 00:00:00,15.35,72.68,53,Karotten,1,47,16,7,2
2024-02-16 00:00:00,20.13,73.19,49,Pastinaken,2,47,16,7,2
2024-02-16 00:00:00,16.02,82.42,59,Nutzhanf,3,47,16,7,2
2024-02-16 00:00:00,20.63,73.12,46,Kartoffeln,4,47,16,7,2
2024-02-16 00:00:00,17.29,68.67,37,Karotten,5,47,16,7,2
2024-02-16 01:00:00,16.28,72.89,30,Karotten,1,47,16,7,2
2024-02-16 01:00:00,12.36,77.96,36,Pastinaken,2,47,16,7,2
2024-02-16 01:00:00,19.31,71.07,66,Nutzhanf,3,47,16,7,2
2024-02-16 01:00:00,13.61,70.91,31,Kartoffeln,4,47,16,7,2
2024-02-16 01:00:00,16.96,78.55,47,Karotten,5,47,16,7,2
2024-02-16 02:00:00,20.39,80.54,67,Karotten,1,47,16,7,2
2024-02-16 02:00:00,19.53,76.76,31,Pastinaken,2,47,16,7,2
2024-02-16 02:00:00,19.56,70.19,72,Nutzhanf,3,47,16,7,2
2024-02-16 02:00:00,20.61,82.5,43,Kartoffeln,4,47,16,7,2
2024-02-16 02:00:00,14.81,71.77,52,Karotten,5,47,16,7,2
2024-02-16 03:00:00,14.27,76.02,40,Karotten,1,47,16,7,2
2024-02-16 03:00:00,16.59,75.38,43,Pastinaken,2,47,16,7,2
2024-02-16 03:00:00,16.34,71.53,59,Nutzhanf,3,47,16,7,2
2024-02-16 03:00:00,18.98,73.57,53,Kartoffeln,4,47,16,7,2
2024-02-16 03:00:00,15.79,69.8,23,Karotten,5,47,16,7,2
2024-02-16 04:00:00,18.97,82.21,26,Karotten,1,47,16,7,2
2024-02-16 04:00:00,18.74,73.05,58,Pastinaken,2,47,16,7,2
2024-02-16 04:00:00,16.57,80.36,100,Nutzhanf,3,47,16,7,2
2024-02-16 04:00:00,18.53,81.26,59,Kartoffeln,4,47,16,7,2
2024-02-16 04:00:00,21.03,72.1,47,Karotten,5,47,16,7,2
2024-02-16 05:00:00,18.44,82.17,35,Karotten,1,47,16,7,2
2024-02-16 05:00:00,17.03,74.1,35,Pastinaken,2,47,16,7,2
2024-02-16 05:00:00,18.72,77.83,50,Nutzhanf,3,47,16,7,2
2024-02-16 05:00:00,14.93,80.12,58,Kartoffeln,4,47,16,7,2
2024-02-16 05:00:00,16.47,70.03,33,Karotten,5,47,16,7,2
2024-02-16 06:00:00,17.47,69.75,71,Karotten,1,47,16,7,2
2024-02-16 06:00:00,18.06,84.16,66,Pastinaken,2,47,16,7,2
2024-02-16 06:00:00,16.63,74.28,50,Nutzhanf,3,47,16,7,2
2024-02-16 06:00:00,17.94,79.31,37,Kartoffeln,4,47,16,7,2
2024-02-16 06:00:00,18.12,71.84,23,Karotten,5,47,16,7,2
2024-02-16 07:00:00,19.44,80.77,56,Karotten,1,47,16,7,2
2024-02-16 07:00:00,18.8,79.1,60,Pastinaken,2,47,16,7,2
2024-02-16 07:00:00,22.33,63.78,78,Nutzhanf,3,47,16,7,2
2024-02-16 07:00:00,15.62,80.03,59,Kartoffeln,4,47,16,7,2
2024-02-16 07:00:00,18.13,62.16,17,Karotten,5,47,16,7,2
2024-02-16 08:00:00,15.45,87.74,39,Karotten,1,47,16,7,2
2024-02-16 08:00:00,17.25,79.65,60,Pastinaken,2,47,16,7,2
2024-02-16 08:00:00,19.54,80.55,67,Nutzhanf,3,47,16,7,2
2024-02-16 08:00:00,16.08,71.41,37,Kartoffeln,4,47,16,7,2
2024-02-16 08:00:00,17.6,76.7,51,Karotten,5,47,16,7,2
2024-02-16 09:00:00,17.29,86.11,49,Karotten,1,47,16,7,2
2024-02-16 09:00:00,13.95,84.91,23,Pastinaken,2,47,16,7,2
2024-02-16 09:00:00,14.94,79.22,86,Nutzhanf,3,47,16,7,2
2024-02-16 09:00:00,17.9,74.08,49,Kartoffeln,4,47,16,7,2
2024-02-16 09:00:00,15.76,78.61,19,Karotten,5,47,16,7,2
2024-02-16 10:00:00,12.71,80.54,18,Karotten,1,47,16,7,2
2024-02-16 10:00:00,15.63,79.21,27,Pastinaken,2,47,16,7,2
2024-02-16 10:00:00,16.45,71.58,60,Nutzhanf,3,47,16,7,2
2024-02-16 10:00:00,14.37,70.47,10,Kartoffeln,4,47,16,7,2
2024-02-16 10:00:00,15.16,69.86,52,Karotten,5,47,16,7,2
2024-02-16 11:00:00,17.5,83.8,80,Karotten,1,47,16,7,2
2024-02-16 11:00:00,17.05,74.68,42,Pastinaken,2,47,16,7,2
2024-02-16 11:00:00,18.25,78.48,75,Nutzhanf,3,47,16,7,2
2024-02-16 11:00:00,15.12,70.13,34,Kartoffeln,4,47,16,7,2
2024-02-16 11:00:00,20.65,73.19,43,Karotten,5,47,16,7,2
2024-02-16 12:00:00,14.86,71.84,40,Karotten,1,47,16,7,2
2024-02-16 12:00:00,17.36,75.51,44,Pastinaken,2,47,16,7,2
2024-02-16 12:00:00,17.12,74.21,50,Nutzhanf,3,47,16,7,2
2024-02-16 12:00:00,18.91,86.67,32,Kartoffeln,4,47,16,7,2
2024-02-16 12:00:00,17.16,74.19,34,Karotten,5,47,16,7,2
2024-02-16 13:00:00,13.71,83.88,26,Karotten,1,47,16,7,2
2024-02-16 13:00:00,20.85,76.26,30,Pastinaken,2,47,16,7,2
2024-02-16 13:00:00,19.04,79.0,76,Nutzhanf,3,47,16,7,2
2024-02-16 13:00:00,14.09,83.74,46,Kartoffeln,4,47,16,7,2
2024-02-16 13:00:00,16.42,69.18,50,Karotten,5,47,16,7,2
2024-02-16 14:00:00,17.44,77.6,55,Karotten,1,47,16,7,2
2024-02-16 14:00:00,23.49,72.18,10,Pastinaken,2,47,16,7,2
2024-02-16 14:00:00,20.06,80.75,52,Nutzhanf,3,47,16,7,2
2024-02-16 14:00:00,20.94,66.13,10,Kartoffeln,4,47,16,7,2
2024-02-16 14:00:00,17.1,77.49,35,Karotten,5,47,16,7,2
2024-02-16 15:00:00,15.69,86.85,39,Karotten,1,47,16,7,2
2024-02-16 15:00:00,14.33,76.36,60,Pastinaken,2,47,16,7,2
2024-02-16 15:00:00,17.64,79.15,62,Nutzhanf,3,47,16,7,2
2024-02-16 15:00:00,19.99,79.16,39,Kartoffeln,4,47,16,7,2
2024-02-16 15:00:00,18.46,76.4,41,Karotten,5,47,16,7,2
2024-02-16 16:00:00,15.82,72.96,45,Karotten,1,47,16,7,2
2024-02-16 16:00:00,13.73,78.27,37,Pastinaken,2,47,16,7,2
2024-02-16 16:00:00,16.71,85.28,73,Nutzhanf,3,47,16,7,2
2024-02-16 16:00:00,16.09,76.5,38,Kartoffeln,4,47,16,7,2
2024-02-16 16:00:00,18.64,71.74,53,Karotten,5,47,16,7,2
2024-02-16 17:00:00,18.95,73.81,35,Karotten,1,47,16,7,2
2024-02-16 17:00:00,20.19,74.59,44,Pastinaken,2,47,16,7,2
2024-02-16 17:00:00,14.69,77.96,77,Nutzhanf,3,47,16,7,2
2024-02-16 17:00:00,18.05,75.97,13,Kartoffeln,4,47,16,7,2
2024-02-16 17:00:00,15.69,71.45,50,Karotten,5,47,16,7,2
2024-02-16 18:00:00,19.35,78.8,12,Karotten,1,47,16,7,2
2024-02-16 18:00:00,13.9,74.95,46,Pastinaken,2,47,16,7,2
2024-02-16 18:00:00,15.97,78.68,59,Nutzhanf,3,47,16,7,2
2024-02-16 18:00:00,21.33,80.85,44,Kartoffeln,4,47,16,7,2
2024-02-16 18:00:00,15.08,78.33,10,Karotten,5,47,16,7,2
2024-02-16 19:00:00,16.72,83.7,62,Karotten,1,47,16,7,2
2024-02-16 19:00:00,19.47,74.63,51,Pastinaken,2,47,16,7,2
2024-02-16 19:00:00,17.63,68.93,50,Nutzhanf,3,47,16,7,2
2024-02-16 19:00:00,16.23,75.33,26,Kartoffeln,4,47,16,7,2
2024-02-16 19:00:00,19.77,70.48,44,Karotten,5,47,16,7,2
2024-02-16 20:00:00,18.53,75.39,43,Karotten,1,47,16,7,2
2024-02-16 20:00:00,15.21,73.25,38,Pastinaken,2,47,16,7,2
2024-02-16 20:00:00,14.37,74.01,69,Nutzhanf,3,47,16,7,2
2024-02-16 20:00:00,11.56,93.81,43,Kartoffeln,4,47,16,7,2
2024-02-16 20:00:00,17.83,78.8,21,Karotten,5,47,16,7,2
2024-02-16 21:00:00,18.69,76.49,59,Karotten,1,47,16,7,2
2024-02-16 21:00:00,21.1,78.03,35,Pastinaken,2,47,16,7,2
2024-02-16 21:00:00,16.76,74.55,50,Nutzhanf,3,47,16,7,2
2024-02-16 21:00:00,17.76,81.08,48,Kartoffeln,4,47,16,7,2
2024-02-16 21:00:00,16.89,67.1,24,Karotten,5,47,16,7,2
2024-02-16 22:00:00,20.0,75.24,80,Karotten,1,47,16,7,2
2024-02-16 22:00:00,18.16,70.91,46,Pastinaken,2,47,16,7,2
2024-02-16 22:00:00,17.28,80.47,79,Nutzhanf,3,47,16,7,2
2024-02-16 22:00:00,14.8,80.22,49,Kartoffeln,4,47,16,7,2
2024-02-16 22:00:00,16.96,75.64,55,Karotten,5,47,16,7,2
2024-02-16 23:00:00,18.49,64.18,13,Karotten,1,47,16,7,2
2024-02-16 23:00:00,20.68,71.42,40,Pastinaken,2,47,16,7,2
2024-02-16 23:00:00,18.56,74.41,90,Nutzhanf,3,47,16,7,2
2024-02-16 23:00:00,12.7,71.3,46,Kartoffeln,4,47,16,7,2
2024-02-16 23:00:00,16.23,81.96,55,Karotten,5,47,16,7,2
2024-02-17 00:00:00,18.46,76.26,19,Karotten,1,48,17,7,2
2024-02-17 00:00:00,14.3,71.52,44,Pastinaken,2,48,17,7,2
2024-02-17 00:00:00,17.49,72.91,70,Nutzhanf,3,48,17,7,2
2024-02-17 00:00:00,18.6,83.0,18,Kartoffeln,4,48,17,7,2
2024-02-17 00:00:00,20.65,76.58,22,Karotten,5,48,17,7,2
2024-02-17 01:00:00,14.6,73.44,36,Karotten,1,48,17,7,2
2024-02-17 01:00:00,16.28,82.14,17,Pastinaken,2,48,17,7,2
2024-02-17 01:00:00,19.6,75.89,56,Nutzhanf,3,48,17,7,2
2024-02-17 01:00:00,14.88,79.19,13,Kartoffeln,4,48,17,7,2
2024-02-17 01:00:00,17.12,78.81,24,Karotten,5,48,17,7,2
2024-02-17 02:00:00,19.26,77.86,53,Karotten,1,48,17,7,2
2024-02-17 02:00:00,18.75,75.57,36,Pastinaken,2,48,17,7,2
2024-02-17 02:00:00,21.04,68.32,68,Nutzhanf,3,48,17,7,2
2024-02-17 02:00:00,17.18,70.67,66,Kartoffeln,4,48,17,7,2
2024-02-17 02:00:00,15.87,74.88,16,Karotten,5,48,17,7,2
2024-02-17 03:00:00,15.75,77.27,65,Karotten,1,48,17,7,2
2024-02-17 03:00:00,20.06,80.91,60,Pastinaken,2,48,17,7,2
2024-02-17 03:00:00,20.1,75.29,88,Nutzhanf,3,48,17,7,2
2024-02-17 03:00:00,17.64,83.84,40,Kartoffeln,4,48,17,7,2
2024-02-17 03:00:00,18.49,70.53,16,Karotten,5,48,17,7,2
2024-02-17 04:00:00,17.2,81.68,57,Karotten,1,48,17,7,2
2024-02-17 04:00:00,17.42,73.16,50,Pastinaken,2,48,17,7,2
2024-02-17 04:00:00,15.25,82.31,83,Nutzhanf,3,48,17,7,2
2024-02-17 04:00:00,15.97,72.29,45,Kartoffeln,4,48,17,7,2
2024-02-17 04:00:00,18.72,76.89,68,Karotten,5,48,17,7,2
2024-02-17 05:00:00,20.47,75.47,45,Karotten,1,48,17,7,2
2024-02-17 05:00:00,14.91,72.06,37,Pastinaken,2,48,17,7,2
2024-02-17 05:00:00,16.82,72.89,73,Nutzhanf,3,48,17,7,2
2024-02-17 05:00:00,20.22,67.42,17,Kartoffeln,4,48,17,7,2
2024-02-17 05:00:00,16.73,77.78,55,Karotten,5,48,17,7,2
2024-02-17 06:00:00,18.17,75.07,12,Karotten,1,48,17,7,2
2024-02-17 06:00:00,17.91,73.95,35,Pastinaken,2,48,17,7,2
2024-02-17 06:00:00,18.29,73.14,67,Nutzhanf,3,48,17,7,2
2024-02-17 06:00:00,22.21,73.12,30,Kartoffeln,4,48,17,7,2
2024-02-17 06:00:00,18.99,68.79,22,Karotten,5,48,17,7,2
2024-02-17 07:00:00,18.47,68.91,66,Karotten,1,48,17,7,2
2024-02-17 07:00:00,18.32,78.76,51,Pastinaken,2,48,17,7,2
2024-02-17 07:00:00,20.0,73.78,69,Nutzhanf,3,48,17,7,2
2024-02-17 07:00:00,14.86,74.76,67,Kartoffeln,4,48,17,7,2
2024-02-17 07:00:00,17.95,74.89,42,Karotten,5,48,17,7,2
2024-02-17 08:00:00,18.22,72.9,73,Karotten,1,48,17,7,2
2024-02-17 08:00:00,18.3,68.84,80,Pastinaken,2,48,17,7,2
2024-02-17 08:00:00,20.41,79.74,68,Nutzhanf,3,48,17,7,2
2024-02-17 08:00:00,14.46,79.53,25,Kartoffeln,4,48,17,7,2
2024-02-17 08:00:00,15.28,75.86,52,Karotten,5,48,17,7,2
2024-02-17 09:00:00,17.38,71.19,40,Karotten,1,48,17,7,2
2024-02-17 09:00:00,15.73,70.44,39,Pastinaken,2,48,17,7,2
2024-02-17 09:00:00,15.73,73.33,78,Nutzhanf,3,48,17,7,2
2024-02-17 09:00:00,14.62,75.52,31,Kartoffeln,4,48,17,7,2
2024-02-17 09:00:00,15.27,80.85,10,Karotten,5,48,17,7,2
2024-02-17 10:00:00,15.99,75.76,80,Karotten,1,48,17,7,2
2024-02-17 10:00:00,16.32,82.62,28,Pastinaken,2,48,17,7,2
